ResidualScore,RiskTCN,ISOScore,AEScore,DriftScore,DriftFlag,FusionRisk,TrueLabel,FinalAlarm
0.4069851,0.24642743,0.10154077507243031,0.11201527,0.02909118483463924,0,0.03769173,0,0
0.4538278,0.28148535,0.2085528931572819,0.23694134,0.006663034856319416,0,0.017292526,0,0
1.1642116,0.81314963,0.9705201929018502,0.7029107,0.024047079185644804,0,0.9940054,1,1
0.3466919,0.2013029,0.1855889582691143,0.29618806,0.008017057180404685,0,0.0010062347,0,0
0.12372961,0.034433845,0.4993015002805516,0.024623327,0.04411627588172751,0,0.003294249,0,0
0.72510517,0.48451433,0.5412177571769676,0.38662797,0.002128762627641334,0,0.23374508,0,0
0.75126505,0.5040929,0.4120194077447537,0.04616662,0.043448446815212594,0,0.060043305,0,0
0.4227778,0.25824696,0.1362849776345365,0.12589686,0.06536393202841284,0,0.00895559,0,0
0.3342362,0.19198082,0.02708365117701518,0.0012876234,0.06505418804784618,0,0.00086330716,0,0
0.82719505,0.56092024,0.6388700598375429,0.48950994,0.032894053434332216,0,0.39789996,0,0
0.70686805,0.47086534,0.7303133467503465,0.10420819,0.01924348858495556,0,0.9961216,1,1
0.50935537,0.3230432,0.018380050459587616,0.06867693,0.015121907119949651,0,0.00993103,0,0
0.3628515,0.21339703,0.025935242311263984,0.0005627991,0.023248220110933027,0,0.00083608396,0,0
0.43421298,0.26680526,0.06426101353786207,0.04565064,0.00881409582992393,0,0.016767927,0,0
0.63166606,0.4145828,0.2602900411447567,0.06469114,0.022907864674925782,0,0.039388955,0,0
0.55326986,0.35590962,0.2664898062863413,0.026049415,0.04680309258401394,0,0.005115095,0,0
0.8297054,0.56279904,0.507426097442815,0.22066692,0.00246427021920681,0,0.026006272,0,0
0.5814377,0.37699097,0.07374998484435082,0.035962045,0.0259218984593948,0,0.019567756,0,0
0.6995777,0.4654091,0.2531228066683634,0.028608155,0.0628208789974451,0,0.025105538,1,0
0.6367119,0.4183592,0.22773185717368663,0.23942146,0.06108179427683352,0,0.007379051,0,0
0.54934853,0.35297483,0.07193982140004736,0.054327313,0.05788316167891022,0,0.01598335,0,0
0.46637994,0.2908796,0.013002656681891343,0.0077325553,0.016693308328588785,0,0.0071388064,0,0
0.6296965,0.4131087,0.1885569158683597,0.06201865,0.018413491422931305,0,0.10628028,0,0
